Part Name,Part Library Name,Description,Vendor,Shape Code,Physical Class,Functional Class,L,W,T,Supply Type,Supply Kind,Tape Kind,Tape Width,Tape Pitch,Reel Size,Part Count,Supply Direction,Creation Date,Modification Date,Pickup Error Setting,Recog Error Stop,Polarity,Nozzle,Vacuum Sensor Pickup Check,Vacuum Sensor Mount Check,Pickup Gap,Mount Gap,Brightness Check,Dispense Option,Inspection Data,Pickup Offset Z,Eject Height,Offset Check for Dense Mounting,Tolerance: Part Size,Tolerance: Lead Width,Tolerance: Lead Pitch,Tolerance: Lead Coplanarity,Tolerance: Ball Diameter,Tolerance: Ball Pitch,Tolerance: Ball Coplanarity,L,W,Teach,Pickup Speed,Mount Speed,Pickup hold time,Mount hold time,Camera,Lighting,Recognition Speed,Recog Height,Scan Count,Recognize by Mount Angle,Automatic Height Measure(cushion end sensor),Auto Height Measure(Height Sensor),Height Measure Gap,3D Mount Gap,Pickup Offset X,Pickup Offset Y,Pickup Angle,Gang Pickup,Pickup Position Learning,Pickup Shift Tolerance,Pickup before Inspection,Mount Load (MP Head),Mount Motion (Down),Mount Motion (Up),2 Step Motion Height Offset (Down),Discard to,Thickness Measure,Thickness Upper Limit,Thickness Lower Limit,Thickness Measure Timing,Shadow Lamp Offset,Direct Lamp Offset,BGA Lamp Offset,PIP Lamp Offset,Advance Feeding,Pickup Position Auto Teach,Feeder Drive Speed,Action After Splice Detection,Advance Feed Count,Lift Speed,Pull Axis Speed,Try Position Recognition,Transfer,Transfer Load,Transfer Height,Sqeegee Gap,Transfer Time,Transfer Speed,Transfer Mode,Parts Empty Count,Pickup Error Count,Automatic Height Measure at splicing,Pickup Position Auto Teach (splicing),Rotation Check,Center Position Check,Surrounding Check,Brightness Check Count,Recog error count,Wait before Mount,Pickup Motion (Down),Pickup Motion (Up),MSD Level,NPI,Label,LCR,Mount Load (HS Head),Barcode,Dispense Option (SP)
CC0603KRX7R9BB221,RD_SMT1,,Demo Vendor 192,,Rectangular Chip,Fixed Resistor,1.6,0.8,0.6,E0804_L,Tape and Reel,Embossed,8,4,Large (330mm),5000,0,11/10/2021 21:54,11/10/2021 21:54,Parts Empty Stop,Set count,No,"230,0,0,0,0",Yes,Yes,0,0,,Off,Off,0,0,Off,,,,,,,,,,Not Yet,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0,0,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
CRCW06031M50FKEA,RD_SMT1,,Demo Vendor 193,,Rectangular Chip,Fixed Resistor,1.6,0.8,0.6,P0804_L,Tape and Reel,Paper,8,4,Large (330mm),5000,0,11/11/2021 0:37,11/11/2021 0:37,Parts Empty Stop,Set count,No,"230,0,0,0,0",Yes,Yes,0,0,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0,0,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
CRCW0603619KFKEA,RD_SMT1,,Demo Vendor 194,,Rectangular Chip,Fixed Resistor,1.6,0.8,0.6,P0804_L,Tape and Reel,Paper,8,4,Large (330mm),5000,0,11/11/2021 0:37,11/11/2021 0:37,Parts Empty Stop,Set count,No,"230,0,0,0,0",Yes,Yes,0,0,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0,0,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
CRCW060368K1FKEA,RD_SMT1,,Demo Vendor 195,,Rectangular Chip,Fixed Resistor,1.6,0.8,0.6,P0804_L,Tape and Reel,Paper,8,4,Large (330mm),5000,0,11/11/2021 0:37,11/11/2021 0:38,Parts Empty Stop,Set count,No,"230,0,0,0,0",Yes,Yes,0.3,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0,0,First pickup,0,0,0,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
CRCW06036K81FKEA,RD_SMT1,,Demo Vendor 196,,Rectangular Chip,Fixed Resistor,1.6,0.8,0.6,P0804_L,Tape and Reel,Paper,8,4,Large (330mm),5000,0,11/11/2021 0:38,11/11/2021 0:38,Parts Empty Stop,Set count,No,"230,0,0,0,0",Yes,Yes,0.3,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0,0,First pickup,0,0,0,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RMCF0603JT12M0,RD_SMT1,,Demo Vendor 197,,Rectangular Chip,Fixed Resistor,1.6,0.8,0.6,P0804_L,Tape and Reel,Paper,8,4,Large (330mm),5000,0,11/11/2021 0:38,11/11/2021 0:38,Parts Empty Stop,Set count,No,"230,0,0,0,0",Yes,Yes,0.3,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0,0,First pickup,0,0,0,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RMCF0603JT15M0,RD_SMT1,,Demo Vendor 198,,Rectangular Chip,Fixed Resistor,1.6,0.8,0.6,P0804_L,Tape and Reel,Paper,8,4,Large (330mm),5000,0,11/11/2021 0:39,11/11/2021 0:39,Parts Empty Stop,Set count,No,"230,0,0,0,0",Yes,Yes,0.3,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0,0,First pickup,0,0,0,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
WR06X103 JTL,RD_SMT1,,Demo Vendor 199,,Rectangular Chip,Fixed Resistor,1.6,0.8,0.6,P0804_L,Tape and Reel,Paper,8,4,Large (330mm),5000,0,11/11/2021 0:39,11/11/2021 0:39,Parts Empty Stop,Set count,No,"230,0,0,0,0",Yes,Yes,0.3,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0,0,First pickup,0,0,0,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
WR06X105 FTL,RD_SMT1,,Demo Vendor 200,,Rectangular Chip,Fixed Resistor,1.6,0.8,0.6,P0804_L,Tape and Reel,Paper,8,4,Large (330mm),5000,0,11/11/2021 0:39,11/11/2021 0:39,Parts Empty Stop,Set count,No,"230,0,0,0,0",Yes,Yes,0.3,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0,0,First pickup,0,0,0,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
WR06X222 JTL,RD_SMT1,,Demo Vendor 201,,Rectangular Chip,Fixed Resistor,1.6,0.8,0.6,P0804_L,Tape and Reel,Paper,8,4,Large (330mm),5000,0,11/11/2021 0:39,11/11/2021 0:39,Parts Empty Stop,Set count,No,"230,0,0,0,0",Yes,Yes,0.3,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0,0,First pickup,0,0,0,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RC0603FR-071M3L,RD_SMT1,,Demo Vendor 202,,Rectangular Chip,Fixed Resistor,1.6,0.8,0.6,P0804_L,Tape and Reel,Paper,8,4,Large (330mm),5000,0,11/11/2021 0:42,11/11/2021 0:42,Parts Empty Stop,Set count,No,"230,0,0,0,0",Yes,Yes,0.3,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0,0,First pickup,0,0,0,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
GRM1885C1HR90BA01D,RD_SMT1,,Demo Vendor 203,,Rectangular Chip,Fixed Resistor,1.6,0.8,0.6,P0804_L,Tape and Reel,Paper,8,4,Large (330mm),5000,0,11/11/2021 0:46,11/11/2021 0:46,Parts Empty Stop,Set count,No,"230,0,0,0,0",Yes,Yes,0,0,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0,0,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
GRM21BR60J107ME15L,RD_SMT1,,Demo Vendor 204,,Rectangular Chip,Fixed Resistor,1.6,0.8,0.6,P0804_L,Tape and Reel,Paper,8,4,Large (330mm),5000,0,11/11/2021 0:50,11/11/2021 0:50,Parts Empty Stop,Set count,No,"230,0,0,0,0",Yes,Yes,0.3,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0,0,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
LQP18MN1N3C02D,RD_SMT1,,Demo Vendor 205,,Odd Shaped Component,LED,2.03,1.24,0.6,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),1000,0,11/11/2021 0:52,11/11/2021 0:52,Parts Empty Stop,Set count,No,"230,0,0,0,0",Yes,Yes,0.3,0.3,,Off,Off,0,0,Off,, , ,, , ,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.07,-0.07,First pickup,0,0,0,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
L-14C2N2SV4T,RD_SMT1,,Demo Vendor 206,,Odd Shaped Component,LED,2.04,1.15,0.6,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),1000,0,11/11/2021 0:53,11/11/2021 0:53,Parts Empty Stop,Set count,Yes,"230,0,0,0,0",Yes,Yes,0.3,0.3,,Off,Off,0,0,Off,, , ,, , ,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.07,-0.07,First pickup,0,0,0,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RBF-06MR330FT,RD_SMT1,,Demo Vendor 207,,Rectangular Chip,Fixed Resistor,3.2,1.6,0.55,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,11/11/2021 0:53,11/11/2021 0:53,Parts Empty Stop,Set count,No,"235,0,0,0,0",Yes,Yes,0.3,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.12,-0.12,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
TLSR8253,RD_SMT1,,Demo Vendor 208,,Leaded Component,SOT/Transistor,4.9,4.9,0.5,E1208_S,Tape and Reel,Embossed,12,8,Small (180mm),3000,0,11/11/2021 0:56,11/11/2021 1:56,Parts Empty Stop,Set count,Yes,"140,0,0,0,0",Yes,No,0.3,0.3,,Off,Off,0,0,Off,, , ,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.22,-0.22,First pickup,0,0,0,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
TSX-3225 24.0000MF20X-W6,RD_SMT1,,Demo Vendor 209,,Leaded Component,LED,3.1,2.3,0.4,E0804_L,Tape and Reel,Embossed,8,4,Large (330mm),3000,0,11/11/2021 0:57,11/11/2021 0:57,Parts Empty Stop,Set count,Yes,"235,0,0,0,0",Yes,Yes,0.3,0.3,,Off,Off,0,0,Off,, , ,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.07,-0.07,First pickup,0,0,0,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
TLV8544PWR,RD_SMT1,IC 4 CHAN,Demo Vendor 210,,Leaded Component,SOP,5.1,6.2,1.2,E1208_L,Tape and Reel,Embossed,12,8,Large (330mm),2000,0,11/11/2021 1:16,11/11/2021 1:16,Parts Empty Stop,Set count,Yes,"140,240,0,0,0",No,Yes,0.3,0.3,,Off,Off,0,0,Off,, , ,,,,,,,Not Yet,80,80,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.24,-0.24,First pickup,0,0,0,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
OPT3001,RD_SMT1,,Demo Vendor 211,,Leaded Component,SOJ,1.9,1.9,0.6,E1208_L,Tape and Reel,Embossed,12,8,Large (330mm),3000,0,11/11/2021 1:29,11/11/2021 1:29,Parts Empty Stop,Set count,Yes,"235,0,0,0,0",No,Yes,0.3,0.3,,Off,Off,0,0,Off,, , ,,,,,,,Not Yet,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.12,-0.12,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
1N4148X-TP,RD_SMT1,,Demo Vendor 212,,Leaded Component,Diode (J lead),1.5,0.75,0.5,E0804_L,Tape and Reel,Embossed,8,4,Large (330mm),3000,0,11/11/2021 1:39,11/11/2021 1:39,Parts Empty Stop,Set count,Yes,"230,0,0,0,0",Yes,Yes,0.3,0.3,,Off,Off,0,0,Off,, , ,,,,,,,Not Yet,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.1,-0.1,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RS-03K332JT,RD_SMT1,,Demo Vendor 213,,Rectangular Chip,Fixed Resistor,1.6,0.8,0.6,E0804_L,Tape and Reel,Embossed,8,4,Large (330mm),5000,0,11/11/2021 18:43,11/11/2021 18:43,Parts Empty Stop,Set count,No,"230,0,0,0,0",Yes,Yes,0,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,80,100,2X,2X,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,-0.02,0.02,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0,0,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
STW8A32E-S1(IPL9)-3000K,RD_SMT1,9V-100mA 3000K SSC Ra80,Demo Vendor 214,,Rectangular Chip,LED,3.6,2.7,0.7,E0804_L,Tape and Reel,Embossed,8,4,Large (330mm),16000,0,12/8/2021 20:18,12/21/2021 12:46,Parts Empty Stop,Set count,Yes,"240,0,0,0,0",No,Yes,0.3,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.14,-0.14,First pickup,100,-255,0,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
STW8A32E-S1(IPL9)-6500K,RD_SMT1,9V-100mA 6500K SSC Ra80,Demo Vendor 215,,Rectangular Chip,LED,3.6,2.7,0.7,E0804_L,Tape and Reel,Embossed,8,4,Large (330mm),16000,0,12/8/2021 20:18,12/21/2021 12:46,Parts Empty Stop,Set count,Yes,"240,0,0,0,0",No,Yes,0.3,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.14,-0.14,First pickup,100,-255,0,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RS06K0R0JT,RD_SMT1,,Demo Vendor 216,,Rectangular Chip,Fixed Resistor,3.2,1.6,0.55,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,12/8/2021 20:23,12/8/2021 20:40,Parts Empty Stop,Set count,No,"240,0,0,0,0",Yes,Yes,0,0.65,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.12,-0.12,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RS06K203JT,RD_SMT1,,Demo Vendor 217,,Rectangular Chip,Fixed Resistor,2,1.25,0.5,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,12/15/2021 6:14,12/15/2021 6:14,Parts Empty Stop,Set count,No,"235,0,0,0,0",Yes,Yes,0,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.2,-0.2,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RS-06L2R7FT,RD_SMT1,,Demo Vendor 218,,Rectangular Chip,Fixed Resistor,2,1.25,0.5,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,12/15/2021 6:15,12/15/2021 6:15,Parts Empty Stop,Set count,No,"235,0,0,0,0",Yes,Yes,0,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.2,-0.2,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RS-06L683JT,RD_SMT1,,Demo Vendor 219,,Rectangular Chip,Fixed Resistor,2,1.25,0.5,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,12/15/2021 6:15,12/15/2021 6:15,Parts Empty Stop,Set count,No,"235,0,0,0,0",Yes,Yes,0,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.2,-0.2,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RS-06L6R8FT,RD_SMT1,,Demo Vendor 220,,Rectangular Chip,Fixed Resistor,2,1.25,0.5,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,12/15/2021 6:15,12/15/2021 6:15,Parts Empty Stop,Set count,No,"235,0,0,0,0",Yes,Yes,0,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.2,-0.2,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
LED2835/4000K,RD_SMT1,9V-100mA 3000K SSC Ra80,Demo Vendor 221,,Odd Shaped Component,LED,3.78,3.08,0.7,E0804_L,Tape and Reel,Embossed,8,4,Large (330mm),16000,0,12/19/2021 9:57,12/19/2021 9:57,Parts Empty Stop,Set count,Yes,"240,0,0,0,0",No,Yes,0.3,0.3,,Off,Off,0,0,Off,, , ,, , ,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.14,-0.14,First pickup,-50,55,0,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
LED2835/8000K,RD_SMT1,9V-100mA 3000K SSC Ra80,Demo Vendor 222,,Odd Shaped Component,LED,3.78,3.08,0.7,E0804_L,Tape and Reel,Embossed,8,4,Large (330mm),16000,0,12/19/2021 9:57,12/19/2021 9:57,Parts Empty Stop,Set count,Yes,"240,0,0,0,0",No,Yes,0.3,0.3,,Off,Off,0,0,Off,, , ,, , ,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.14,-0.14,First pickup,-50,55,0,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
LED4014_SS,RD_SMT1,,Demo Vendor 223,,Odd Shaped Component,Fixed Resistor,4.13,1.59,0.5,E1204_L,Tape and Reel,Embossed,12,4,Large (330mm),16000,0,12/19/2021 12:29,12/19/2021 14:53,Parts Empty Stop,Set count,Yes,"235,0,0,0,0",No,Yes,0.3,0.4,,Off,Off,0,0,Off,, , ,, , ,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,-0.039,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.1,-0.1,First pickup,0,-80,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
